COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"SOU,WBA,WOL",1.4,2.5,2.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,16.4,1.64,0.6449806199,1.057768217
"BHA,CHE,MUN",1.8,0.8,1.3,0.8,1.4,0.9,2.3,1.3,0.8,3,14.4,1.44,0.7351492668,1.058614944
"AVL,CHE,TOT",1.8,1.5,1.3,0.8,2.5,1.5,1.4,1.3,1.5,3,16.6,1.66,0.6380525927,1.059167304
"AVL,BHA,WBA",3.1,1.5,1.5,2.4,1.4,0.9,1.5,1.9,1.5,1.5,17.2,1.72,0.6160808028,1.059658981
"CRY,WBA,WHU",1.5,2.5,1.9,3,1.4,1.4,1.5,1,2,1.4,17.6,1.76,0.6022181222,1.059903895
"ARS,BUR,NEW",1.4,1.5,2.5,1.4,1.4,3,2,1.4,0.9,1.5,17,1.7,0.6236095645,1.06013626
"BUR,FUL,WBA",3.1,2,1.5,1.9,1.4,1,1,1.9,0.9,1.5,16.2,1.62,0.6545566778,1.060381818
"LEE,NEW,WHU",1.5,0.8,1.8,2,3,1.8,2,1,2,1.5,17.4,1.74,0.6095535707,1.060623213
"FUL,LEE,NEW",3,0.8,1.5,2,2,1,1,1.3,2,1.5,16.1,1.61,0.6590397054,1.061053926
"BUR,LEI,MUN",1.3,0.8,1.8,1.9,1.3,3,1.8,1.9,0.8,0.8,15.4,1.54,0.6899275324,1.0624884
"AVL,FUL,LEI",1.3,1.5,1.5,2.5,1.3,1,1,3,1.5,0.8,15.4,1.54,0.6915361323,1.064965644
"LEI,MCI,WHU",1.3,1.8,2.9,1.8,1.3,2.3,1.8,1,2,0.8,17,1.7,0.6271629241,1.066176971
"CRY,TOT,WOL",1.8,3,1.4,0.8,1.4,1.3,0.8,1.4,2.4,1.4,15.7,1.57,0.6799509786,1.067523036
"ARS,CHE,SHU",1.4,1.8,1.3,0.8,0.8,3,2.3,1.3,1.8,1.3,15.8,1.58,0.6762642482,1.068497512
"ARS,MUN,TOT",1.4,0.8,1.4,1.4,1.8,2.4,1.4,1.4,0.8,3,15.8,1.58,0.6762642482,1.068497512
"ARS,BHA,LEE",1.4,0.8,1.8,1.4,1.4,0.9,3,1.3,1.9,2.3,16.2,1.62,0.6596295257,1.068599832
"BHA,BUR,LIV",1.3,1.9,2.5,1.8,1.4,0.9,2.8,1.9,0.9,1.8,17.2,1.72,0.6214677966,1.06892461
"BUR,FUL,MCI",3.1,2,1.5,1.8,1.4,1,1,1.9,0.9,1.8,16.4,1.64,0.6518350166,1.069009427
"ARS,BHA,CHE",1.4,1.9,1.3,0.8,1.4,0.9,2.3,1.3,1.8,3,16.1,1.61,0.6640783086,1.069166077
"BHA,NEW,SHU",3,1.5,1.3,2,0.8,0.9,2,1.9,1.9,1.3,16.6,1.66,0.6449806199,1.070667829
"AVL,CHE,SOU",1.4,1.5,1.3,0.8,2.5,1.5,1.9,1.3,1.5,3,16.7,1.67,0.6412661087,1.070914402
"EVE,LEI,MUN",1.3,0.8,1.5,1.5,1.3,3,1.8,2.3,0.8,0.8,15.1,1.51,0.7093815773,1.071166182
"BHA,WBA,WOL",1.8,1.9,3,0.8,1.4,0.9,0.8,1.9,1.9,1.5,15.9,1.59,0.6740425308,1.071727624
"CRY,FUL,MUN",2.5,0.8,1.5,3,1.4,1,1,1.4,0.8,1.4,14.8,1.48,0.7269418439,1.075873929
"LIV,NEW,SOU",1.3,1.5,2.4,0.9,2.3,1.3,1.9,1.4,2.9,1.5,17.4,1.74,0.6186005712,1.076364994
"LEE,MUN,NEW",3,0.8,1.8,2,1.8,1.8,2,1.3,0.8,1.5,16.8,1.68,0.6425643072,1.079508036
"FUL,LIV,WOL",1.3,2,1.5,0.8,1.8,1,0.8,3,2,1.8,16,1.6,0.6749485577,1.079917692
"BUR,LIV,SOU",1.3,3,2.4,0.9,1.4,1.3,1.9,1.4,0.9,1.8,16.3,1.63,0.6634087059,1.081356191
"CRY,SOU,WOL",1.4,3,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,15.8,1.58,0.6844300143,1.081399423
"FUL,WBA,WOL",1.8,2,1.5,0.8,1.8,1,0.8,3,2,1.5,16.2,1.62,0.6679986693,1.082157844
"BUR,NEW,WBA",3,1.5,2.5,1.9,1.4,2,1.5,1.9,0.9,1.5,18.1,1.81,0.5989806155,1.084154914
"BUR,CHE,SHU",1.8,1.8,1.3,0.8,0.8,3,2.3,1.3,0.9,1.3,15.3,1.53,0.7087547766,1.084394808
"MUN,TOT,WHU",1.5,0.8,1.4,3,1.8,2.4,1.4,1,0.8,1.5,15.6,1.56,0.6963396362,1.086289832
"TOT,WBA,WHU",1.5,2.5,1.4,3,2,2,1.4,1,2,1.5,18.3,1.83,0.594511938,1.087956847
"BHA,BUR,CHE",1.8,1.9,1.3,0.8,1.4,0.9,2.3,1.3,0.9,3,15.6,1.56,0.6995236474,1.09125689
"LEE,LEI,TOT",1.3,0.8,1.4,2.5,1.3,1.8,1.4,1.3,3,0.8,15.6,1.56,0.7011102307,1.09373196
"ARS,LEE,MUN",1.4,0.8,1.8,1.4,1.8,1.8,3,1.3,0.8,2.3,16.4,1.64,0.6669999167,1.093879863
"CRY,TOT,WBA",1.9,2.5,1.4,3,1.4,1.4,1.4,1.4,2.4,1.4,18.2,1.82,0.601479657,1.094692976
"BUR,MCI,SOU",1.4,3,2.4,0.9,1.4,1.9,1.8,1.4,0.9,1.8,16.9,1.69,0.6488451279,1.096548266
"BHA,MUN,WHU",1.5,0.8,1.8,2.4,1.4,0.9,3,1,0.8,1.5,15.1,1.51,0.7264066813,1.096874089
"BHA,MUN,TOT",1.9,0.8,1.4,2.4,1.4,0.9,1.4,1.4,0.8,3,15.4,1.54,0.7136759302,1.099060932
"FUL,LEE,MCI",3.1,0.8,1.5,1.8,2,1,1,1.3,2,1.8,16.3,1.63,0.6750308635,1.100300307
"ARS,CHE,NEW",1.4,1.5,1.3,0.8,2.5,3,2,1.3,1.8,1.5,17.1,1.71,0.6436872947,1.100705274
"CRY,MUN,WBA",2.5,0.8,1.8,3,1.4,1.4,1.5,1.4,0.8,1.4,16,1.6,0.687992248,1.100787597
"AVL,CHE,MUN",1.8,0.8,1.3,0.8,1.8,1.5,2.3,1.3,0.8,3,15.4,1.54,0.7152311204,1.101455925
"MUN,SHU,TOT",1.9,0.8,1.3,3,0.8,2.4,1.4,1.4,0.8,1.3,15.1,1.51,0.729459465,1.101483792
"BUR,MUN,WBA",3.1,0.8,1.8,1.9,1.4,2,1.5,1.9,0.8,1.5,16.7,1.67,0.6600505031,1.10228434
"FUL,MCI,WOL",1.8,2,1.5,0.8,1.8,1,0.8,3,2,1.8,16.5,1.65,0.6687467549,1.103432146
"BHA,MUN,NEW",3,0.8,1.8,2,1.4,0.9,2,1.9,0.8,1.5,16.1,1.61,0.6854844191,1.103629915
"ARS,AVL,MUN",1.4,0.8,1.5,1.4,1.8,1.5,2.5,1.4,0.8,3,16.1,1.61,0.6854844191,1.103629915
"LEE,MCI,TOT",1.9,0.8,1.4,1.8,2.5,1.8,1.4,1.3,3,1.8,17.7,1.77,0.6236986452,1.103946602
"BUR,FUL,LEE",3.1,0.8,1.5,1.9,1.4,1,1,1.3,0.9,2.3,15.2,1.52,0.7269418439,1.104951603
"AVL,LEI,SHU",1.3,1.5,1.3,2.5,0.8,1.5,1.8,3,1.5,0.8,16,1.6,0.6912147118,1.105943539
"LEE,MUN,TOT",1.9,0.8,1.4,3,1.8,1.8,1.4,1.3,0.8,2.3,16.5,1.65,0.6704061787,1.106170195
"LIV,NEW,SHU",1.3,1.5,1.3,1.8,0.8,1.3,2,3,2.5,1.3,16.8,1.68,0.6596295257,1.108177603
"ARS,CHE,EVE",1.4,1,1.3,0.8,2.5,3,2,1.3,1.5,1.5,16.3,1.63,0.6799509786,1.108320095
"CHE,MCI,SOU",1.4,3,1.3,0.8,2.5,1.9,1.8,1.3,1.8,1.8,17.6,1.76,0.6310485102,1.110645378
"BUR,MCI,SHU",3,1.8,1.3,1.8,0.8,2.3,1.8,1.9,0.9,1.3,16.9,1.69,0.6573515887,1.110924185
"ARS,BUR,LEI",1.3,1.8,2.5,1.4,1.3,3,1.8,1.4,0.9,0.8,16.2,1.62,0.6860515044,1.111403437
"ARS,BUR,LIV",1.3,2.5,2.5,1.4,1.4,1.3,2.8,1.4,0.9,1.8,17.3,1.73,0.6429964576,1.112383872
"EVE,FUL,MUN",3.1,0.8,1.5,1.5,1.8,1,1,2.3,0.8,1.5,15.3,1.53,0.7273238618,1.112805509
"BUR,SOU,WHU",1.4,3,2.4,0.9,1.4,1.9,1.9,1,0.9,1.5,16.3,1.63,0.6832113712,1.113634535
"LEI,SHU,WOL",1.3,1.8,1.3,0.8,0.8,1.3,0.8,3,2.5,0.8,14.4,1.44,0.7734482673,1.113765505
"ARS,MCI,SOU",1.4,2.5,2.4,0.9,2.9,1.9,1.8,1.4,1.9,1.8,18.9,1.89,0.589632654,1.114405716
"FUL,MUN,WOL",1.8,0.8,1.5,0.8,1.8,1,0.8,2.3,0.8,3,14.6,1.46,0.764780288,1.11657922
"BHA,LEE,WHU",1.5,0.8,1.8,2.4,1.4,0.9,3,1,1.9,1.5,16.2,1.62,0.6892830414,1.116638527
"LEE,NEW,TOT",1.9,0.8,1.4,2,2.5,1.8,1.4,1.3,3,1.5,17.6,1.76,0.6345602152,1.116825979
"BUR,NEW,WHU",1.5,1.5,2.5,1.9,1.4,3,2,1,0.9,1.5,17.2,1.72,0.6494442068,1.117044036
"CRY,FUL,WBA",2.5,2,1.5,3,1.4,1,1,1.4,2,1.4,17.2,1.72,0.6494442068,1.117044036
"NEW,SHU,WOL",1.8,1.5,1.3,0.8,0.8,1.3,0.8,3,2.5,1.3,15.1,1.51,0.7400450437,1.117468016
"AVL,MUN,WOL",1.8,0.8,1.5,0.8,1.8,1.3,0.8,2.3,0.8,3,14.9,1.49,0.750481327,1.118217177
"ARS,MCI,WOL",1.4,2.5,2.9,0.8,1.8,1.3,0.8,1.4,1.9,1.8,16.6,1.66,0.6736302976,1.118226294
"ARS,LEE,SOU",1.4,0.8,1.8,0.9,3,1.8,1.9,1.3,1.9,2.3,17.1,1.71,0.6539622823,1.118275503
"ARS,BHA,SOU",1.4,1.9,2.4,0.9,1.4,0.9,1.9,1.4,1.9,3,17.1,1.71,0.6539622823,1.118275503
"SOU,TOT,WHU",1.4,3,1.4,0.9,2.5,1.9,1.4,1,2,1.5,17,1.7,0.6582805886,1.119077001
"ARS,LIV,WOL",1.3,2.5,2.9,0.8,1.8,1.3,0.8,1.4,1.9,1.8,16.5,1.65,0.6786424357,1.119760019
"BUR,MUN,TOT",1.9,0.8,1.4,1.9,1.4,2.4,1.4,1.4,0.8,3,16.4,1.64,0.6834552737,1.120866649
"BHA,WBA,WHU",1.5,1.9,3.1,2.4,1.4,0.9,1.5,1,1.9,1.5,17.1,1.71,0.6556591255,1.121177105
"MCI,TOT,WHU",1.5,3,1.4,1.8,2.5,2.3,1.4,1,2,1.5,18.4,1.84,0.6095535707,1.12157857
"CHE,LEI,MUN",1.3,0.8,1.3,0.8,1.3,3.5,1.8,1.3,0.8,0.8,13.7,1.37,0.8192815281,1.122415693
"CHE,MUN,TOT",1.8,0.8,1.3,0.8,1.8,2.4,1.4,1.3,0.8,3,15.4,1.54,0.7290785661,1.122780992
"AVL,MUN,WHU",1.5,0.8,1.5,3,1.8,1.5,2.5,1,0.8,1.5,15.9,1.59,0.7062420108,1.122924797
"BUR,CRY,LEE",2.5,0.8,1.8,1.9,1.4,1.4,3,1.3,0.9,1.4,16.4,1.64,0.6850790709,1.123529676
"ARS,CHE,WOL",1.4,2.5,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,16,1.6,0.7023769169,1.123803067
"LIV,TOT,WOL",1.3,3,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,16.1,1.61,0.6983313445,1.124313465
"ARS,WBA,WHU",1.4,2.5,3.1,1.4,2,2,1.5,1,1.9,1.5,18.3,1.83,0.6147266782,1.124949821
"SHU,TOT,WBA",1.9,1.8,1.3,3,0.8,2,1.4,1.4,2.5,1.3,17.4,1.74,0.64670103,1.125259792
"LEE,LEI,WBA",1.3,0.8,1.8,2.5,1.3,1.8,1.5,1.3,3,0.8,16.1,1.61,0.6999206304,1.126872215
"CHE,EVE,WHU",1.5,1,1.3,0.8,2.5,3,2,1,1.5,1.5,16.1,1.61,0.6999206304,1.126872215
"BUR,MCI,NEW",3,1.5,2.5,1.8,1.4,2.3,1.8,1.9,0.9,1.5,18.6,1.86,0.6058969476,1.126968323
"LIV,SHU,WBA",1.3,1.8,1.3,1.8,0.8,1.3,1.5,3.1,2.5,1.3,16.7,1.67,0.6750308635,1.127301542
"FUL,MUN,NEW",3,0.8,1.5,2,1.8,1,1,2.3,0.8,1.5,15.7,1.57,0.7196449742,1.129842609
"CHE,EVE,NEW",1.8,1,1.3,0.8,2.5,3,2,1.3,1.5,1.5,16.7,1.67,0.6766748768,1.130047044
"BHA,SHU,WBA",3,1.8,1.3,2.4,0.8,0.9,1.5,1.9,1.9,1.3,16.8,1.68,0.6729701991,1.130589935
"CHE,CRY,MCI",1.8,3.4,1.3,0.8,1.4,1.4,1.8,1.3,1.8,1.4,16.4,1.64,0.6899275324,1.131481153
"EVE,SHU,WOL",1.8,1,1.3,0.8,0.8,1.3,0.8,3.5,1.5,1.3,14.1,1.41,0.8061568637,1.136681178
"BUR,CRY,MUN",2.5,0.8,1.8,1.9,1.4,1.4,3,1.4,0.8,1.4,16.4,1.64,0.693140999,1.136751238
"ARS,TOT,WOL",1.4,2.5,1.4,0.8,1.8,1.3,0.8,1.4,1.9,3,16.3,1.63,0.6976946164,1.137242225
"ARS,WBA,WOL",1.4,2.5,3,0.8,1.8,1.3,0.8,1.4,1.9,1.5,16.4,1.64,0.6947421584,1.13937714
"AVL,BUR,SHU",3,1.5,1.3,1.9,0.8,1.5,2.5,1.9,0.9,1.3,16.6,1.66,0.6866990284,1.139920387
"ARS,MCI,NEW",1.4,1.5,2.9,1.4,2.9,2.3,1.8,1.4,1.9,1.5,19,1.9,0.6,1.14
"ARS,AVL,LEE",1.4,0.8,1.5,1.4,3,1.5,2.5,1.3,1.5,2.3,17.2,1.72,0.6629898608,1.140342561
"LIV,SOU,WBA",1.3,2.5,2.4,0.9,2,1.3,1.5,1.4,2.9,1.5,17.7,1.77,0.6447221624,1.141158227
"CHE,SOU,WHU",1.4,3,1.3,0.8,2.5,1.9,1.9,1,1.8,1.5,17.1,1.71,0.6674162453,1.141281779
"SOU,WHU,WOL",1.4,3,2.4,0.8,1.8,1.3,0.8,1,2,1.5,16,1.6,0.7133644853,1.141383176
"BHA,LEE,WBA",3.1,0.8,1.8,2.4,1.4,0.9,1.5,1.3,1.9,1.5,16.6,1.66,0.6883151733,1.142603188
"AVL,MUN,NEW",3,0.8,1.5,2,1.8,1.5,2,2.3,0.8,1.5,17.2,1.72,0.6646636576,1.143221491
"BHA,FUL,WBA",3.1,1.9,1.5,2.4,1.4,0.9,1,1.9,1.9,1.5,17.5,1.75,0.653622385,1.143839174
"ARS,AVL,CHE",1.4,1.5,1.3,0.8,2.5,1.5,2.3,1.3,1.5,3,17.1,1.71,0.6690789689,1.144125037
"ARS,BHA,LIV",1.3,1.9,2.9,1.4,1.4,0.9,2.8,1.4,1.9,1.8,17.7,1.77,0.6464432604,1.144204571
"CRY,MCI,WHU",1.5,3.4,1.9,1.8,1.4,1.4,1.8,1,2,1.4,17.6,1.76,0.6501281925,1.144225619
"ARS,BUR,TOT",1.4,2.5,1.4,1.4,1.4,2.4,1.4,1.4,0.9,3,17.2,1.72,0.66633325,1.14609319
"EVE,MUN,WBA",3.1,0.8,1.5,1.5,1.8,2,1.5,2.3,0.8,1.5,16.8,1.68,0.6828046736,1.147111852
"FUL,LEI,WBA",1.3,1.8,1.5,2.5,1.3,1,1,3,2,0.8,16.2,1.62,0.7083627445,1.147547646
"MCI,TOT,WOL",1.8,3,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,16.6,1.66,0.6915361323,1.14794998
"LEE,MCI,SHU",3,0.8,1.3,1.8,0.8,1.8,1.8,1.3,2.5,1.3,16.4,1.64,0.7011102307,1.149820778
"LEI,LIV,SHU",1.3,1.8,1.3,1.8,0.8,1.3,1.8,3,2.5,0.8,16.4,1.64,0.7011102307,1.149820778
"BHA,FUL,SHU",3,1.8,1.3,2.4,0.8,0.9,1,1.9,1.9,1.3,16.3,1.63,0.7056124212,1.150148246
"ARS,WHU,WOL",1.4,2.5,3,0.8,1.8,1.3,0.8,1,1.9,1.5,16,1.6,0.7211102551,1.153776408
"AVL,SHU,TOT",1.9,1.5,1.3,3.5,0.8,1.5,1.4,1.4,1.5,1.3,16.1,1.61,0.7171703656,1.154644289
"BHA,BUR,NEW",3,1.5,2.5,1.9,1.4,0.9,2,1.9,0.9,1.5,17.5,1.75,0.6603870919,1.155677411
"MUN,NEW,WBA",3,0.8,1.8,2,1.8,2,1.5,2.3,0.8,1.5,17.5,1.75,0.6603870919,1.155677411
"AVL,SHU,WOL",1.8,1.5,1.3,0.8,0.8,1.3,0.8,3.5,1.5,1.3,14.6,1.46,0.7933053216,1.15822577
"BUR,LEI,NEW",1.3,1.5,2.5,1.9,1.3,3,1.8,1.9,0.9,0.8,16.9,1.69,0.6854844191,1.158468668
"EVE,LIV,WOL",1.3,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,15,1.5,0.7745966692,1.161895004
"BUR,LEI,WHU",1.3,1.8,2.5,1.9,1.3,3,1.8,1,0.9,0.8,16.3,1.63,0.7149980575,1.165446834
"AVL,NEW,WBA",3,1.5,1.5,2,2,1.5,1.5,3,1.5,1.5,19,1.9,0.6146362972,1.167808965
"FUL,MCI,MUN",3.1,0.8,1.5,1.8,1.8,1,1,2.3,0.8,1.8,15.9,1.59,0.7355270219,1.169487965
"FUL,LEI,SHU",1.3,1.8,1.3,2.5,0.8,1,1,3,2,0.8,15.5,1.55,0.7546154282,1.169653914
"ARS,CRY,SHU",1.4,1.8,1.3,1.4,0.8,1.4,3.5,1.4,1.9,1.3,16.2,1.62,0.7238784428,1.172683077
"WBA,WHU,WOL",1.5,2.5,3,0.8,1.8,1.3,0.8,1,2,1.5,16.2,1.62,0.7238784428,1.172683077
"CHE,MCI,TOT",1.8,3,1.3,0.8,2.5,2.3,1.4,1.3,1.8,1.8,18,1.8,0.6531972647,1.175755077
"ARS,AVL,NEW",1.4,1.5,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,17.3,1.73,0.6799509786,1.176315193
"MCI,MUN,WBA",3.1,0.8,1.8,1.8,1.8,2,1.5,2.3,0.8,1.5,17.4,1.74,0.6769211344,1.177842774
"CRY,LEE,WBA",2.5,0.8,1.8,3,1.4,1.4,1.5,1.3,2.4,1.4,17.5,1.75,0.6737127644,1.178997338
"BHA,LEI,WHU",1.3,1.8,3.1,2.4,1.3,0.9,1.8,1,1.9,0.8,16.3,1.63,0.7242620766,1.180547185
"BHA,LIV,WHU",1.3,1.9,2.9,1.8,1.4,0.9,2.8,1,1.9,1.5,17.4,1.74,0.678560568,1.180695388
"BHA,MUN,WBA",3.1,0.8,1.8,2.4,1.4,0.9,1.5,1.9,0.8,1.5,16.1,1.61,0.7340148348,1.181763884
"CHE,LEI,NEW",1.3,1.5,1.3,0.8,1.3,3.5,1.8,1.3,1.8,0.8,15.4,1.54,0.7676804891,1.182227953
"CRY,SHU,WBA",2.5,1.8,1.3,3,0.8,1.4,1.5,1.4,2.4,1.3,17.4,1.74,0.6801960502,1.183541127
"BHA,BUR,WBA",3.1,1.9,2.5,1.9,1.4,0.9,1.5,1.9,0.9,1.5,17.5,1.75,0.6786424357,1.187624263
"ARS,BHA,SHU",1.4,1.8,1.3,1.4,0.8,0.9,3.5,1.4,1.9,1.3,15.7,1.57,0.7572611468,1.1889
"LEI,SOU,TOT",1.3,1.8,1.4,0.9,1.3,1.9,1.4,1.4,3.5,0.8,15.7,1.57,0.7572611468,1.1889
"SHU,WBA,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,3.1,2.5,1.3,15.5,1.55,0.7677528538,1.190016923
"LIV,SOU,WHU",1.3,3,2.4,0.9,2.3,1.3,1.9,1,2,1.5,17.6,1.76,0.6769211344,1.191381197
"CRY,LIV,MCI",1.3,3.4,1.9,1.8,1.4,1.3,1.8,1.4,2.4,1.4,18.1,1.81,0.6590397054,1.192861867
"MCI,NEW,WHU",1.5,1.5,2.9,1.8,2.9,2.3,1.8,1,2,1.5,19.2,1.92,0.6214677966,1.193218169
"CHE,MCI,WOL",1.8,3.4,1.3,0.8,1.8,1.3,0.8,1.3,1.8,1.8,16.1,1.61,0.7415449338,1.193887343
"MCI,MUN,NEW",3,0.8,1.8,1.8,1.8,2.3,1.8,2.3,0.8,1.5,17.9,1.79,0.6690789689,1.197651354
"LEE,SOU,TOT",1.4,0.8,1.4,0.9,2.5,1.8,1.4,1.3,3,2.3,16.8,1.68,0.7130529044,1.197928879
"AVL,LIV,WOL",1.3,1.5,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.8,15.8,1.58,0.7583608054,1.198210072
"ARS,SOU,TOT",1.4,2.5,1.4,0.9,2.5,1.9,1.4,1.4,1.9,3,18.3,1.83,0.6566751268,1.201715482
"AVL,NEW,SOU",1.4,1.5,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,16.7,1.67,0.7196449742,1.201807107
"ARS,BHA,CRY",1.4,1.9,1.9,1.4,1.4,0.9,3.5,1.4,1.9,1.4,17.1,1.71,0.703088425,1.202281207
"LEE,NEW,SHU",3,0.8,1.3,2,0.8,1.8,2,1.3,2.5,1.3,16.8,1.68,0.7161626134,1.203153191
"ARS,AVL,EVE",1.4,1,1.5,1.4,3.6,1.5,2,1.4,1.5,1.5,16.8,1.68,0.7161626134,1.203153191
"AVL,EVE,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,15.5,1.55,0.7763876466,1.203400852
"EVE,MCI,WOL",1.8,1,1.5,0.8,1.8,1.3,0.8,3.5,1.5,1.5,15.5,1.55,0.7763876466,1.203400852
"FUL,SHU,WHU",1.5,1.8,1.3,3.5,0.8,1,1,1,2,1.3,15.2,1.52,0.7927448798,1.204972217
"BUR,CRY,WOL",1.8,3.5,1.9,0.8,1.4,1.3,0.8,1.4,0.9,1.4,15.2,1.52,0.7927448798,1.204972217
"BHA,MCI,NEW",3,1.5,2.9,1.8,1.4,0.9,1.8,1.9,1.9,1.5,18.6,1.86,0.6484168755,1.206055388
"CHE,TOT,WHU",1.5,3,1.3,0.8,2.5,2.4,1.4,1,1.8,1.5,17.2,1.72,0.7036413228,1.210263075
"MCI,TOT,WBA",1.9,2.5,1.4,1.8,2,2,1.4,1.4,3.4,1.5,19.3,1.93,0.6272515002,1.210595395
"AVL,EVE,SOU",1.4,1,1.5,0.9,3.6,1.5,1.9,1.4,1.5,1.5,16.2,1.62,0.7495183639,1.214219749
